id,nombre,email,password,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,perfil_financiero,fecha_creacion,activo,split
760,User_760,user760@example.com,hash,3189.5,17.16,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
761,User_761,user761@example.com,hash,4727.63,37.88,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
762,User_762,user762@example.com,hash,3080.18,26.84,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
763,User_763,user763@example.com,hash,2220.3,8.84,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
764,User_764,user764@example.com,hash,5400.21,31.57,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
765,User_765,user765@example.com,hash,3813.37,46.68,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
766,User_766,user766@example.com,hash,4205.99,34.71,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
767,User_767,user767@example.com,hash,6510.95,65.27,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
768,User_768,user768@example.com,hash,3175.21,45.73,ALTA,En observacion,2025-12-01T00:00:00Z,1,test
769,User_769,user769@example.com,hash,3918.2,31.43,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
770,User_770,user770@example.com,hash,2991.89,36.53,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
771,User_771,user771@example.com,hash,3309.39,49.83,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
772,User_772,user772@example.com,hash,6668.38,37.6,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
773,User_773,user773@example.com,hash,5073.91,5.0,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
774,User_774,user774@example.com,hash,3140.89,33.45,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
775,User_775,user775@example.com,hash,4898.37,24.57,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
776,User_776,user776@example.com,hash,6436.41,35.31,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
777,User_777,user777@example.com,hash,6501.1,31.91,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
778,User_778,user778@example.com,hash,2819.19,29.37,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
779,User_779,user779@example.com,hash,4318.91,40.9,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
780,User_780,user780@example.com,hash,2430.51,42.47,BAJA,En riesgo,2025-12-01T00:00:00Z,1,val
781,User_781,user781@example.com,hash,3449.89,17.45,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
782,User_782,user782@example.com,hash,3298.91,31.49,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
783,User_783,user783@example.com,hash,3731.14,39.95,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
784,User_784,user784@example.com,hash,1860.78,22.47,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
785,User_785,user785@example.com,hash,2358.54,35.57,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
786,User_786,user786@example.com,hash,2891.85,65.35,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
787,User_787,user787@example.com,hash,1974.38,47.62,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
788,User_788,user788@example.com,hash,3694.61,5.0,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
789,User_789,user789@example.com,hash,1691.15,31.99,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
790,User_790,user790@example.com,hash,2745.29,28.56,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
791,User_791,user791@example.com,hash,6472.77,35.72,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
792,User_792,user792@example.com,hash,2966.82,65.36,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
793,User_793,user793@example.com,hash,1949.8,37.44,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
794,User_794,user794@example.com,hash,2654.47,41.39,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
795,User_795,user795@example.com,hash,4949.69,33.73,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
796,User_796,user796@example.com,hash,4752.51,45.8,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
797,User_797,user797@example.com,hash,4510.84,38.48,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
798,User_798,user798@example.com,hash,5026.06,30.3,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,val
799,User_799,user799@example.com,hash,1204.36,44.28,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
800,User_800,user800@example.com,hash,2833.9,16.24,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
801,User_801,user801@example.com,hash,3212.26,42.04,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
802,User_802,user802@example.com,hash,2113.69,28.45,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
803,User_803,user803@example.com,hash,3770.1,23.06,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
804,User_804,user804@example.com,hash,3086.03,46.16,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
805,User_805,user805@example.com,hash,7074.83,14.84,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
806,User_806,user806@example.com,hash,4933.74,7.0,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
807,User_807,user807@example.com,hash,5113.86,41.1,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
808,User_808,user808@example.com,hash,3346.9,16.83,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
809,User_809,user809@example.com,hash,2661.7,12.11,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
810,User_810,user810@example.com,hash,1639.19,28.89,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,val
811,User_811,user811@example.com,hash,6347.74,11.9,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
812,User_812,user812@example.com,hash,4145.36,59.26,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
813,User_813,user813@example.com,hash,3060.61,46.69,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
814,User_814,user814@example.com,hash,6302.1,32.16,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
815,User_815,user815@example.com,hash,5073.85,29.59,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
816,User_816,user816@example.com,hash,2724.23,16.21,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
817,User_817,user817@example.com,hash,3249.08,29.51,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
818,User_818,user818@example.com,hash,1934.57,5.0,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
819,User_819,user819@example.com,hash,5248.68,27.82,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
820,User_820,user820@example.com,hash,4634.51,45.2,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
821,User_821,user821@example.com,hash,2456.01,36.64,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
822,User_822,user822@example.com,hash,3060.51,27.44,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
823,User_823,user823@example.com,hash,2320.89,45.35,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
824,User_824,user824@example.com,hash,1794.15,18.69,MEDIA,Saludable,2025-12-01T00:00:00Z,1,test
825,User_825,user825@example.com,hash,2841.63,53.26,BAJA,En riesgo,2025-12-01T00:00:00Z,1,val
826,User_826,user826@example.com,hash,5484.51,9.11,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
827,User_827,user827@example.com,hash,3225.82,47.95,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
828,User_828,user828@example.com,hash,2612.57,46.75,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
829,User_829,user829@example.com,hash,5223.9,56.9,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
830,User_830,user830@example.com,hash,4485.9,36.28,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
831,User_831,user831@example.com,hash,4708.91,42.2,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
832,User_832,user832@example.com,hash,4160.11,44.76,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
833,User_833,user833@example.com,hash,3116.2,49.56,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
834,User_834,user834@example.com,hash,2161.81,64.94,BAJA,En riesgo,2025-12-01T00:00:00Z,1,train
835,User_835,user835@example.com,hash,3384.63,51.23,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
836,User_836,user836@example.com,hash,3701.84,38.45,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
837,User_837,user837@example.com,hash,4804.95,28.66,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
838,User_838,user838@example.com,hash,5226.13,26.63,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
839,User_839,user839@example.com,hash,3263.98,50.87,BAJA,En riesgo,2025-12-01T00:00:00Z,1,train
840,User_840,user840@example.com,hash,4074.15,34.92,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
841,User_841,user841@example.com,hash,3423.65,41.81,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
842,User_842,user842@example.com,hash,4832.25,30.59,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
843,User_843,user843@example.com,hash,5422.77,34.1,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,val
844,User_844,user844@example.com,hash,2861.72,48.36,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
845,User_845,user845@example.com,hash,4013.5,62.29,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
846,User_846,user846@example.com,hash,5581.35,42.38,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
847,User_847,user847@example.com,hash,4037.71,20.05,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
848,User_848,user848@example.com,hash,5599.98,27.82,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
849,User_849,user849@example.com,hash,3090.62,40.65,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
850,User_850,user850@example.com,hash,5165.7,45.25,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
851,User_851,user851@example.com,hash,4112.2,36.05,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
852,User_852,user852@example.com,hash,3081.07,19.56,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
853,User_853,user853@example.com,hash,4314.19,53.27,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
854,User_854,user854@example.com,hash,3505.17,26.96,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
855,User_855,user855@example.com,hash,4596.54,28.52,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
856,User_856,user856@example.com,hash,3400.81,37.4,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
857,User_857,user857@example.com,hash,4532.79,17.22,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
858,User_858,user858@example.com,hash,3551.75,28.8,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
859,User_859,user859@example.com,hash,3041.95,27.39,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
860,User_860,user860@example.com,hash,6774.66,35.49,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
861,User_861,user861@example.com,hash,2601.31,57.7,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
862,User_862,user862@example.com,hash,4686.12,7.31,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
863,User_863,user863@example.com,hash,3481.94,22.57,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
864,User_864,user864@example.com,hash,3777.83,21.17,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
865,User_865,user865@example.com,hash,4467.02,36.31,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
866,User_866,user866@example.com,hash,1980.07,26.8,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
867,User_867,user867@example.com,hash,4221.95,57.48,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
868,User_868,user868@example.com,hash,2999.39,47.17,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
869,User_869,user869@example.com,hash,4696.02,11.38,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
870,User_870,user870@example.com,hash,3014.53,50.26,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
871,User_871,user871@example.com,hash,6305.2,31.78,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
872,User_872,user872@example.com,hash,4175.44,50.71,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
873,User_873,user873@example.com,hash,3517.35,35.66,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
874,User_874,user874@example.com,hash,2939.77,43.58,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
875,User_875,user875@example.com,hash,3486.74,29.22,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
876,User_876,user876@example.com,hash,4537.22,34.65,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
877,User_877,user877@example.com,hash,2094.45,39.75,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
878,User_878,user878@example.com,hash,3605.36,28.45,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
879,User_879,user879@example.com,hash,4777.57,35.24,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
880,User_880,user880@example.com,hash,4280.72,15.62,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,val
881,User_881,user881@example.com,hash,4731.72,40.39,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
882,User_882,user882@example.com,hash,1298.66,23.24,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
883,User_883,user883@example.com,hash,3013.34,60.58,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
884,User_884,user884@example.com,hash,4253.53,26.3,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
885,User_885,user885@example.com,hash,6359.8,41.12,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
886,User_886,user886@example.com,hash,5321.92,36.14,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
887,User_887,user887@example.com,hash,2703.44,56.26,BAJA,En riesgo,2025-12-01T00:00:00Z,1,test
888,User_888,user888@example.com,hash,4849.75,23.55,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
889,User_889,user889@example.com,hash,3391.03,37.31,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
890,User_890,user890@example.com,hash,3982.51,23.21,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
891,User_891,user891@example.com,hash,5825.27,51.6,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
892,User_892,user892@example.com,hash,3675.93,14.92,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
893,User_893,user893@example.com,hash,4690.44,10.77,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
894,User_894,user894@example.com,hash,4434.36,26.76,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
895,User_895,user895@example.com,hash,3639.56,24.64,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
896,User_896,user896@example.com,hash,3806.95,27.6,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
897,User_897,user897@example.com,hash,4460.04,24.51,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
898,User_898,user898@example.com,hash,2503.75,46.86,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
899,User_899,user899@example.com,hash,5268.09,24.58,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
900,User_900,user900@example.com,hash,3087.23,18.72,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
901,User_901,user901@example.com,hash,3894.75,5.0,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
902,User_902,user902@example.com,hash,3329.83,42.23,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
903,User_903,user903@example.com,hash,3159.67,17.82,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
904,User_904,user904@example.com,hash,3860.08,31.55,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
905,User_905,user905@example.com,hash,4040.28,13.99,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
906,User_906,user906@example.com,hash,5554.82,48.83,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
907,User_907,user907@example.com,hash,5554.46,29.16,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
908,User_908,user908@example.com,hash,4269.31,42.1,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
909,User_909,user909@example.com,hash,2600.75,19.44,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
910,User_910,user910@example.com,hash,2258.25,49.64,BAJA,En riesgo,2025-12-01T00:00:00Z,1,train
911,User_911,user911@example.com,hash,3894.48,30.78,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
912,User_912,user912@example.com,hash,3331.55,31.74,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
913,User_913,user913@example.com,hash,3910.46,13.74,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
914,User_914,user914@example.com,hash,1821.95,14.34,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,test
915,User_915,user915@example.com,hash,2792.92,36.69,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
916,User_916,user916@example.com,hash,4053.89,11.21,BAJA,Saludable,2025-12-01T00:00:00Z,1,train
917,User_917,user917@example.com,hash,3992.33,51.29,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
918,User_918,user918@example.com,hash,2562.37,5.0,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
919,User_919,user919@example.com,hash,5637.24,43.23,BAJA,En riesgo,2025-12-01T00:00:00Z,1,test
920,User_920,user920@example.com,hash,2244.81,21.12,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
921,User_921,user921@example.com,hash,3269.83,41.5,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
922,User_922,user922@example.com,hash,2731.61,47.88,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
923,User_923,user923@example.com,hash,2722.52,5.0,MEDIA,Saludable,2025-12-01T00:00:00Z,1,test
924,User_924,user924@example.com,hash,1372.59,74.31,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
925,User_925,user925@example.com,hash,4344.34,18.55,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,test
926,User_926,user926@example.com,hash,1224.87,39.21,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
927,User_927,user927@example.com,hash,5404.28,40.42,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
928,User_928,user928@example.com,hash,3785.24,51.45,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
929,User_929,user929@example.com,hash,3665.25,40.01,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
930,User_930,user930@example.com,hash,5725.91,23.0,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
931,User_931,user931@example.com,hash,3448.73,30.86,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
932,User_932,user932@example.com,hash,3995.6,25.9,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
933,User_933,user933@example.com,hash,3406.19,30.58,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
934,User_934,user934@example.com,hash,7225.2,6.85,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
935,User_935,user935@example.com,hash,2795.45,16.19,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
936,User_936,user936@example.com,hash,1914.91,25.93,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
937,User_937,user937@example.com,hash,4774.08,54.34,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
938,User_938,user938@example.com,hash,1188.97,44.77,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
939,User_939,user939@example.com,hash,3781.25,39.03,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
940,User_940,user940@example.com,hash,1896.5,41.86,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
941,User_941,user941@example.com,hash,5082.67,46.27,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
942,User_942,user942@example.com,hash,3905.92,41.15,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
943,User_943,user943@example.com,hash,4310.75,24.19,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
944,User_944,user944@example.com,hash,2678.06,39.45,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
945,User_945,user945@example.com,hash,5931.73,43.12,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
946,User_946,user946@example.com,hash,4455.46,37.86,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
947,User_947,user947@example.com,hash,4361.22,33.61,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
948,User_948,user948@example.com,hash,4743.09,22.29,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
949,User_949,user949@example.com,hash,3182.67,23.63,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
950,User_950,user950@example.com,hash,3573.93,35.23,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
951,User_951,user951@example.com,hash,2643.77,38.33,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
952,User_952,user952@example.com,hash,3431.51,42.66,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
953,User_953,user953@example.com,hash,5163.18,48.9,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
954,User_954,user954@example.com,hash,2985.61,37.58,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
955,User_955,user955@example.com,hash,3222.89,22.74,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
956,User_956,user956@example.com,hash,4639.3,41.95,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
957,User_957,user957@example.com,hash,2987.98,50.67,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
958,User_958,user958@example.com,hash,5060.96,24.55,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
959,User_959,user959@example.com,hash,2064.47,20.76,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
960,User_960,user960@example.com,hash,3599.6,40.24,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
961,User_961,user961@example.com,hash,1639.72,16.47,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
962,User_962,user962@example.com,hash,5845.98,30.06,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
963,User_963,user963@example.com,hash,5870.81,27.96,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
964,User_964,user964@example.com,hash,4131.86,46.35,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
965,User_965,user965@example.com,hash,5549.37,33.54,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
966,User_966,user966@example.com,hash,2334.0,34.41,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
967,User_967,user967@example.com,hash,5092.55,7.82,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
968,User_968,user968@example.com,hash,4456.38,44.33,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
969,User_969,user969@example.com,hash,4976.06,51.07,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
970,User_970,user970@example.com,hash,4328.2,38.74,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,val
971,User_971,user971@example.com,hash,4148.8,61.53,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
972,User_972,user972@example.com,hash,3453.52,42.5,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
973,User_973,user973@example.com,hash,6112.66,31.9,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
974,User_974,user974@example.com,hash,3942.16,44.38,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
975,User_975,user975@example.com,hash,4197.98,34.01,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
976,User_976,user976@example.com,hash,4547.76,19.12,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
977,User_977,user977@example.com,hash,6249.94,35.02,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
978,User_978,user978@example.com,hash,4621.75,50.17,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
979,User_979,user979@example.com,hash,3031.58,41.06,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
980,User_980,user980@example.com,hash,4223.0,43.44,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
981,User_981,user981@example.com,hash,3678.82,49.29,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
982,User_982,user982@example.com,hash,2552.25,58.31,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
983,User_983,user983@example.com,hash,5417.35,20.3,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
984,User_984,user984@example.com,hash,3496.32,38.62,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
985,User_985,user985@example.com,hash,3038.56,37.27,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
986,User_986,user986@example.com,hash,4196.69,28.01,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
987,User_987,user987@example.com,hash,1557.79,22.89,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
988,User_988,user988@example.com,hash,4254.0,18.04,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
989,User_989,user989@example.com,hash,5583.84,32.5,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
990,User_990,user990@example.com,hash,4847.27,48.43,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
991,User_991,user991@example.com,hash,7227.93,39.33,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
992,User_992,user992@example.com,hash,3713.48,27.25,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
993,User_993,user993@example.com,hash,6687.1,40.15,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
994,User_994,user994@example.com,hash,6210.61,31.91,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
995,User_995,user995@example.com,hash,1933.59,25.11,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
996,User_996,user996@example.com,hash,3728.01,27.63,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
997,User_997,user997@example.com,hash,2540.66,9.47,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
998,User_998,user998@example.com,hash,5174.97,16.95,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
999,User_999,user999@example.com,hash,2850.86,29.28,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
1000,User_1000,user1000@example.com,hash,3335.3,28.16,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1001,User_1001,user1001@example.com,hash,2751.43,29.31,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1002,User_1002,user1002@example.com,hash,3289.67,34.53,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1003,User_1003,user1003@example.com,hash,3138.97,55.28,BAJA,En riesgo,2025-12-01T00:00:00Z,1,test
1004,User_1004,user1004@example.com,hash,2375.12,37.76,BAJA,En riesgo,2025-12-01T00:00:00Z,1,train
1005,User_1005,user1005@example.com,hash,2414.43,13.6,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1006,User_1006,user1006@example.com,hash,3795.13,33.79,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1007,User_1007,user1007@example.com,hash,3154.55,17.21,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1008,User_1008,user1008@example.com,hash,4785.26,62.49,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
1009,User_1009,user1009@example.com,hash,5055.6,28.79,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
1010,User_1010,user1010@example.com,hash,3981.34,30.82,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1011,User_1011,user1011@example.com,hash,2678.98,60.54,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
1012,User_1012,user1012@example.com,hash,3812.3,53.7,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
