id,nombre,email,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,perfil_financiero,score_riesgo_oculto,split
952,User_952,user952@example.com,3431.51,42.66,ALTA,Saludable,0.32915821678120283,val
953,User_953,user953@example.com,5163.18,48.9,MEDIA,En observacion,0.35831283295968025,train
954,User_954,user954@example.com,2985.61,37.58,ALTA,Saludable,0.2907923734992392,val
955,User_955,user955@example.com,3222.89,22.74,BAJA,En observacion,0.4214224210582009,val
956,User_956,user956@example.com,4639.3,41.95,NINGUNA,En observacion,0.5834312346769878,train
957,User_957,user957@example.com,2987.98,50.67,MEDIA,En observacion,0.488849296381288,train
958,User_958,user958@example.com,5060.96,24.55,NINGUNA,En observacion,0.5946833283542363,train
959,User_959,user959@example.com,2064.47,20.76,BAJA,En observacion,0.5364479364832172,train
960,User_960,user960@example.com,3599.6,40.24,BAJA,En observacion,0.44534736143189724,train
961,User_961,user961@example.com,1639.72,16.47,ALTA,Saludable,0.25160351042507856,train
962,User_962,user962@example.com,5845.98,30.06,BAJA,En observacion,0.4722514102144148,val
963,User_963,user963@example.com,5870.81,27.96,ALTA,Saludable,0.19797372481588482,train
964,User_964,user964@example.com,4131.86,46.35,ALTA,Saludable,0.3117260647006801,val
965,User_965,user965@example.com,5549.37,33.54,ALTA,Saludable,0.17168983329480314,train
966,User_966,user966@example.com,2334.0,34.41,ALTA,Saludable,0.25435766077991334,train
967,User_967,user967@example.com,5092.55,7.82,NINGUNA,En observacion,0.5217313670815517,train
968,User_968,user968@example.com,4456.38,44.33,MEDIA,En observacion,0.47237454097677045,val
969,User_969,user969@example.com,4976.06,51.07,ALTA,En observacion,0.38751633034648236,train
970,User_970,user970@example.com,4328.2,38.74,NINGUNA,En riesgo,0.6954306737042377,val
971,User_971,user971@example.com,4148.8,61.53,NINGUNA,En riesgo,0.7244878242401999,train
972,User_972,user972@example.com,3453.52,42.5,MEDIA,En observacion,0.3465311912599029,val
973,User_973,user973@example.com,6112.66,31.9,NINGUNA,En riesgo,0.6069616949402468,test
974,User_974,user974@example.com,3942.16,44.38,NINGUNA,En riesgo,0.7200560741494496,test
975,User_975,user975@example.com,4197.98,34.01,ALTA,Saludable,0.19167829193248317,train
976,User_976,user976@example.com,4547.76,19.12,ALTA,Saludable,0.22485267012312993,train
977,User_977,user977@example.com,6249.94,35.02,BAJA,En observacion,0.3865649773934457,val
978,User_978,user978@example.com,4621.75,50.17,ALTA,En observacion,0.35618098327654407,train
979,User_979,user979@example.com,3031.58,41.06,ALTA,Saludable,0.22682916948046022,train
980,User_980,user980@example.com,4223.0,43.44,ALTA,Saludable,0.22230803232489726,train
981,User_981,user981@example.com,3678.82,49.29,BAJA,En observacion,0.5865117818366115,train
982,User_982,user982@example.com,2552.25,58.31,MEDIA,En observacion,0.5472391113276113,train
983,User_983,user983@example.com,5417.35,20.3,ALTA,Saludable,0.29287203577031096,train
984,User_984,user984@example.com,3496.32,38.62,BAJA,En observacion,0.4606832958190246,val
985,User_985,user985@example.com,3038.56,37.27,NINGUNA,En riesgo,0.699005821918238,test
986,User_986,user986@example.com,4196.69,28.01,ALTA,Saludable,0.18981517692166525,train
987,User_987,user987@example.com,1557.79,22.89,ALTA,Saludable,0.21634617753180674,train
988,User_988,user988@example.com,4254.0,18.04,BAJA,En observacion,0.4425530611950135,train
989,User_989,user989@example.com,5583.84,32.5,MEDIA,En observacion,0.3421469339325911,train
990,User_990,user990@example.com,4847.27,48.43,BAJA,En observacion,0.5054698010417334,test
991,User_991,user991@example.com,7227.93,39.33,NINGUNA,En observacion,0.5952001258960985,train
992,User_992,user992@example.com,3713.48,27.25,ALTA,Saludable,0.19317392082859516,train
993,User_993,user993@example.com,6687.1,40.15,NINGUNA,En riesgo,0.6207143804165758,train
994,User_994,user994@example.com,6210.61,31.91,NINGUNA,En observacion,0.5398171451729881,train
995,User_995,user995@example.com,1933.59,25.11,NINGUNA,En observacion,0.5914967648092254,train
996,User_996,user996@example.com,3728.01,27.63,NINGUNA,En observacion,0.5901910378315164,train
997,User_997,user997@example.com,2540.66,9.47,NINGUNA,En observacion,0.5218368406830245,train
998,User_998,user998@example.com,5174.97,16.95,BAJA,En observacion,0.33714209188784483,train
999,User_999,user999@example.com,2850.86,29.28,NINGUNA,En observacion,0.5992991924248612,train
1000,User_1000,user1000@example.com,3335.3,28.16,MEDIA,En observacion,0.3632544560056985,train
1001,User_1001,user1001@example.com,2751.43,29.31,MEDIA,En observacion,0.3869089499582203,train
1002,User_1002,user1002@example.com,3289.67,34.53,MEDIA,En observacion,0.3412822557904593,train
1003,User_1003,user1003@example.com,3138.97,55.28,BAJA,En riesgo,0.6140136828715214,test
1004,User_1004,user1004@example.com,2375.12,37.76,BAJA,En riesgo,0.6700381831990249,train
1005,User_1005,user1005@example.com,2414.43,13.6,MEDIA,En observacion,0.34499754861812554,train
1006,User_1006,user1006@example.com,3795.13,33.79,BAJA,En observacion,0.44924350964996207,train
1007,User_1007,user1007@example.com,3154.55,17.21,ALTA,Saludable,0.05219936663290947,train
1008,User_1008,user1008@example.com,4785.26,62.49,NINGUNA,En riesgo,0.7821889631059133,test
1009,User_1009,user1009@example.com,5055.6,28.79,ALTA,Saludable,0.22505701142739132,val
1010,User_1010,user1010@example.com,3981.34,30.82,MEDIA,En observacion,0.3962977735592161,train
1011,User_1011,user1011@example.com,2678.98,60.54,ALTA,En observacion,0.3684619165924917,train
1012,User_1012,user1012@example.com,3812.3,53.7,ALTA,Saludable,0.31706917453169847,train
1013,User_1013,user1013@example.com,3356.91,30.9,ALTA,Saludable,0.27882952024866303,train
1014,User_1014,user1014@example.com,3236.75,58.44,BAJA,En observacion,0.5985912834085347,train
1015,User_1015,user1015@example.com,2309.76,38.93,BAJA,En observacion,0.4791216125371683,val
1016,User_1016,user1016@example.com,4142.27,68.28,NINGUNA,En riesgo,0.7716401769799974,train
1017,User_1017,user1017@example.com,2839.01,5.0,ALTA,Saludable,0.1624581537284831,train
1018,User_1018,user1018@example.com,4488.8,38.25,BAJA,En observacion,0.44309487361835775,train
1019,User_1019,user1019@example.com,2630.72,21.37,MEDIA,Saludable,0.3010865908516687,train
1020,User_1020,user1020@example.com,2618.66,26.78,NINGUNA,En riesgo,0.6630768205890154,test
1021,User_1021,user1021@example.com,6102.47,36.01,MEDIA,En observacion,0.3598780110676701,train
1022,User_1022,user1022@example.com,2408.38,53.27,BAJA,En observacion,0.5788980567743303,train
1023,User_1023,user1023@example.com,3378.0,36.74,ALTA,Saludable,0.20974757732947633,train
1024,User_1024,user1024@example.com,5462.66,27.03,NINGUNA,En observacion,0.5934039575594021,test
1025,User_1025,user1025@example.com,4538.6,24.76,BAJA,En observacion,0.4024797891806494,val
1026,User_1026,user1026@example.com,5662.92,22.42,BAJA,En observacion,0.3603762038858272,train
1027,User_1027,user1027@example.com,908.72,39.44,MEDIA,En observacion,0.46920234785785814,train
1028,User_1028,user1028@example.com,4339.69,25.44,NINGUNA,En riesgo,0.6060301476775742,train
1029,User_1029,user1029@example.com,3689.89,24.28,BAJA,En observacion,0.43698930911608863,test
1030,User_1030,user1030@example.com,3788.98,20.95,NINGUNA,En observacion,0.5398426471765557,val
1031,User_1031,user1031@example.com,2875.59,33.96,ALTA,Saludable,0.293402065610855,test
1032,User_1032,user1032@example.com,3718.05,25.9,BAJA,En observacion,0.4797208918026776,train
1033,User_1033,user1033@example.com,3793.08,64.09,BAJA,En observacion,0.5572346080921958,train
1034,User_1034,user1034@example.com,7391.13,27.11,MEDIA,En observacion,0.34282820141042236,train
1035,User_1035,user1035@example.com,5350.21,26.01,MEDIA,Saludable,0.2512283839057036,train
1036,User_1036,user1036@example.com,3878.34,46.52,MEDIA,En observacion,0.4373909502728144,train
1037,User_1037,user1037@example.com,3875.65,25.24,ALTA,Saludable,0.19100386026155025,train
1038,User_1038,user1038@example.com,1594.7,5.0,ALTA,Saludable,0.22883420748805544,val
1039,User_1039,user1039@example.com,5423.95,11.7,MEDIA,Saludable,0.2258760693239563,test
1040,User_1040,user1040@example.com,1747.38,26.45,MEDIA,En observacion,0.3927370617786504,train
1041,User_1041,user1041@example.com,4260.09,22.78,NINGUNA,En observacion,0.545320360593698,train
1042,User_1042,user1042@example.com,3421.01,28.25,BAJA,En observacion,0.5358385233431286,val
1043,User_1043,user1043@example.com,4915.55,39.88,NINGUNA,En riesgo,0.6149813037890126,train
1044,User_1044,user1044@example.com,2870.3,45.28,ALTA,En observacion,0.3923723166648206,train
1045,User_1045,user1045@example.com,6121.99,25.4,BAJA,En observacion,0.4012016132644925,train
1046,User_1046,user1046@example.com,1388.66,36.47,ALTA,En observacion,0.3528712140931507,train
1047,User_1047,user1047@example.com,5045.73,24.46,BAJA,En observacion,0.36522789835859437,train
1048,User_1048,user1048@example.com,1537.96,36.38,MEDIA,En observacion,0.4374852698213339,train
1049,User_1049,user1049@example.com,6162.05,45.43,ALTA,Saludable,0.1657853255155079,test
1050,User_1050,user1050@example.com,4564.66,48.04,ALTA,Saludable,0.2578156486988065,train
1051,User_1051,user1051@example.com,6310.01,39.97,MEDIA,En observacion,0.37822235506187807,train
1052,User_1052,user1052@example.com,3040.39,48.14,ALTA,En observacion,0.3832562212875491,train
1053,User_1053,user1053@example.com,6985.14,18.68,NINGUNA,En observacion,0.4391201002073578,train
1054,User_1054,user1054@example.com,1995.0,10.41,NINGUNA,En observacion,0.5398151946969564,test
1055,User_1055,user1055@example.com,3292.36,27.97,NINGUNA,En observacion,0.5563985128683567,val
1056,User_1056,user1056@example.com,6117.0,39.86,ALTA,Saludable,0.15729168050921666,train
1057,User_1057,user1057@example.com,2449.86,34.17,BAJA,En observacion,0.5420740590766067,train
1058,User_1058,user1058@example.com,3844.96,32.2,BAJA,En observacion,0.401283337814243,train
1059,User_1059,user1059@example.com,4489.9,47.37,ALTA,Saludable,0.3197797174387212,train
1060,User_1060,user1060@example.com,4136.59,20.77,ALTA,Saludable,0.2532720973957779,train
1061,User_1061,user1061@example.com,3498.06,30.95,NINGUNA,En riesgo,0.6533827117211323,train
1062,User_1062,user1062@example.com,4622.55,22.63,ALTA,Saludable,0.134732701338015,train
1063,User_1063,user1063@example.com,2627.57,22.46,MEDIA,Saludable,0.24756374454918628,train
1064,User_1064,user1064@example.com,5371.49,40.29,MEDIA,En observacion,0.34207199417931594,train
1065,User_1065,user1065@example.com,3956.41,34.06,ALTA,Saludable,0.1365557304152574,val
1066,User_1066,user1066@example.com,3129.37,14.48,BAJA,En observacion,0.5158481124615404,train
1067,User_1067,user1067@example.com,2524.56,36.84,NINGUNA,En riesgo,0.6180112999416587,train
1068,User_1068,user1068@example.com,5882.8,53.96,BAJA,En observacion,0.5002017011267132,train
1069,User_1069,user1069@example.com,4475.45,63.64,MEDIA,En observacion,0.5329597785830558,val
1070,User_1070,user1070@example.com,5849.77,10.18,MEDIA,Saludable,0.1781244977360268,val
1071,User_1071,user1071@example.com,1242.24,42.0,NINGUNA,En riesgo,0.7410263488763127,train
1072,User_1072,user1072@example.com,2174.62,18.05,ALTA,Saludable,0.3110347087789211,train
1073,User_1073,user1073@example.com,2265.42,37.23,BAJA,En observacion,0.5010863288534143,test
1074,User_1074,user1074@example.com,4854.56,36.08,BAJA,En observacion,0.4707265515049424,train
1075,User_1075,user1075@example.com,3959.58,8.84,NINGUNA,En observacion,0.544650098878188,train
1076,User_1076,user1076@example.com,6214.26,6.38,NINGUNA,En observacion,0.41917337446102493,train
1077,User_1077,user1077@example.com,1754.37,36.94,ALTA,Saludable,0.26825386832323694,train
1078,User_1078,user1078@example.com,3688.5,43.35,ALTA,Saludable,0.20914154654500544,train
1079,User_1079,user1079@example.com,2938.74,7.02,NINGUNA,En observacion,0.5779213439727945,val
1080,User_1080,user1080@example.com,5325.42,33.6,NINGUNA,En riesgo,0.6676382073771095,train
1081,User_1081,user1081@example.com,3319.19,52.3,ALTA,Saludable,0.2971847885484853,train
1082,User_1082,user1082@example.com,3236.55,12.21,MEDIA,Saludable,0.14265190759447152,train
1083,User_1083,user1083@example.com,5435.14,26.67,NINGUNA,En observacion,0.5030389486582211,test
1084,User_1084,user1084@example.com,5234.01,28.83,NINGUNA,En riesgo,0.6392923492127873,train
1085,User_1085,user1085@example.com,3692.71,41.16,ALTA,Saludable,0.2566415179369499,train
1086,User_1086,user1086@example.com,2265.01,37.86,NINGUNA,En riesgo,0.7003619985642517,train
1087,User_1087,user1087@example.com,3956.86,34.6,MEDIA,En observacion,0.34581694415786135,test
1088,User_1088,user1088@example.com,3515.99,41.8,NINGUNA,En riesgo,0.623060485787266,train
1089,User_1089,user1089@example.com,6620.71,60.85,MEDIA,En observacion,0.46464096577329717,train
1090,User_1090,user1090@example.com,1912.78,20.56,BAJA,En observacion,0.4563248110151977,train
1091,User_1091,user1091@example.com,4278.65,37.7,ALTA,Saludable,0.2637960088452421,test
1092,User_1092,user1092@example.com,1978.71,45.72,MEDIA,En observacion,0.35614212357112607,train
1093,User_1093,user1093@example.com,3500.75,41.05,BAJA,En observacion,0.5504668015792391,train
1094,User_1094,user1094@example.com,4274.64,14.42,ALTA,Saludable,0.09926844987862266,train
1095,User_1095,user1095@example.com,2183.93,18.96,MEDIA,Saludable,0.24502402593300754,train
1096,User_1096,user1096@example.com,4552.47,26.67,BAJA,En observacion,0.45487563908014883,val
1097,User_1097,user1097@example.com,3473.99,29.34,NINGUNA,En observacion,0.5994119379982226,train
1098,User_1098,user1098@example.com,5348.65,33.6,MEDIA,Saludable,0.3144462068775815,train
1099,User_1099,user1099@example.com,2544.36,37.3,ALTA,Saludable,0.3210511123824376,train
1100,User_1100,user1100@example.com,2845.89,61.32,NINGUNA,En riesgo,0.7734996440391719,train
1101,User_1101,user1101@example.com,6440.55,40.3,ALTA,Saludable,0.19779315941651232,test
1102,User_1102,user1102@example.com,6173.11,38.38,MEDIA,En observacion,0.38160032525584303,train
1103,User_1103,user1103@example.com,4350.27,56.97,MEDIA,En observacion,0.436718040731336,val
1104,User_1104,user1104@example.com,3955.8,24.0,ALTA,Saludable,0.27473184612789125,train
1105,User_1105,user1105@example.com,4817.48,30.52,MEDIA,En observacion,0.3507136176336042,train
1106,User_1106,user1106@example.com,5383.99,53.01,ALTA,Saludable,0.29461318099240236,train
1107,User_1107,user1107@example.com,3596.01,45.98,ALTA,Saludable,0.27881520156964257,train
1108,User_1108,user1108@example.com,2931.58,34.15,MEDIA,En observacion,0.4496564144896831,val
1109,User_1109,user1109@example.com,3891.37,45.09,NINGUNA,En observacion,0.5917120170361477,train
1110,User_1110,user1110@example.com,3225.5,33.58,BAJA,En observacion,0.5216123736012058,train
1111,User_1111,user1111@example.com,4801.92,54.62,BAJA,En observacion,0.5068131679887602,val
1112,User_1112,user1112@example.com,5216.48,33.06,MEDIA,En observacion,0.36995386426475657,train
1113,User_1113,user1113@example.com,5090.1,36.1,NINGUNA,En riesgo,0.6001916918444798,train
1114,User_1114,user1114@example.com,4479.2,24.06,MEDIA,En observacion,0.3323558658636551,train
1115,User_1115,user1115@example.com,6216.49,41.65,MEDIA,Saludable,0.3032723932706613,train
1116,User_1116,user1116@example.com,2807.04,41.76,NINGUNA,En observacion,0.5917971830233918,train
1117,User_1117,user1117@example.com,3547.88,30.08,ALTA,Saludable,0.2019125517853851,train
1118,User_1118,user1118@example.com,3551.11,40.83,ALTA,Saludable,0.2797253679470256,train
1119,User_1119,user1119@example.com,2033.64,22.39,NINGUNA,En riesgo,0.6013869689742508,train
1120,User_1120,user1120@example.com,1347.87,50.73,NINGUNA,En riesgo,0.8357827931544148,train
1121,User_1121,user1121@example.com,2517.27,29.4,MEDIA,En observacion,0.34973761697030936,test
1122,User_1122,user1122@example.com,5622.07,32.91,NINGUNA,En riesgo,0.6296638450862335,train
1123,User_1123,user1123@example.com,1756.95,36.25,ALTA,Saludable,0.25418343307962393,val
1124,User_1124,user1124@example.com,3465.98,36.09,BAJA,En observacion,0.486843217771891,train
1125,User_1125,user1125@example.com,1252.18,24.85,BAJA,En observacion,0.5485762704563246,train
1126,User_1126,user1126@example.com,1653.39,9.03,BAJA,En observacion,0.4943808488726618,train
1127,User_1127,user1127@example.com,6662.06,8.99,MEDIA,Saludable,0.2225890095110813,train
1128,User_1128,user1128@example.com,4709.47,42.1,BAJA,En observacion,0.49776538295506034,train
1129,User_1129,user1129@example.com,3403.6,25.55,ALTA,Saludable,0.20465396335703198,train
1130,User_1130,user1130@example.com,3578.27,41.48,MEDIA,En observacion,0.4330696468684101,train
1131,User_1131,user1131@example.com,2814.43,44.53,NINGUNA,En riesgo,0.6701769808292591,train
1132,User_1132,user1132@example.com,6134.23,33.34,BAJA,En observacion,0.4001810761342396,val
1133,User_1133,user1133@example.com,3270.74,45.16,ALTA,Saludable,0.25314191552881377,train
1134,User_1134,user1134@example.com,1763.28,5.0,BAJA,En observacion,0.3806973971689097,train
1135,User_1135,user1135@example.com,3259.54,45.1,BAJA,En observacion,0.4333210009967094,train
1136,User_1136,user1136@example.com,2508.55,54.93,ALTA,En observacion,0.36580891119324904,train
1137,User_1137,user1137@example.com,4964.71,32.42,ALTA,Saludable,0.19431827956093892,val
1138,User_1138,user1138@example.com,3002.56,17.68,MEDIA,Saludable,0.225670559662414,train
1139,User_1139,user1139@example.com,4570.13,58.52,ALTA,Saludable,0.28467506050999114,val
1140,User_1140,user1140@example.com,2670.63,15.24,BAJA,En observacion,0.46730708319217373,train
1141,User_1141,user1141@example.com,5752.75,30.31,BAJA,En observacion,0.4690320959892225,train
1142,User_1142,user1142@example.com,2839.75,13.0,BAJA,En observacion,0.39018458015571816,test
1143,User_1143,user1143@example.com,4536.87,42.75,MEDIA,En observacion,0.44595851476665,train
1144,User_1144,user1144@example.com,5330.34,18.44,ALTA,Saludable,0.11649666378362214,test
1145,User_1145,user1145@example.com,4849.92,56.02,BAJA,En observacion,0.5140704089130306,train
1146,User_1146,user1146@example.com,3012.68,48.39,MEDIA,En observacion,0.5427482600858043,val
1147,User_1147,user1147@example.com,5605.67,30.8,ALTA,Saludable,0.09219447541861849,train
1148,User_1148,user1148@example.com,4306.2,11.97,BAJA,Saludable,0.2891232483046118,train
1149,User_1149,user1149@example.com,3244.35,52.17,BAJA,En observacion,0.5944191024598684,train
1150,User_1150,user1150@example.com,2709.36,37.78,NINGUNA,En riesgo,0.6904817432092086,test
1151,User_1151,user1151@example.com,5323.7,57.04,ALTA,Saludable,0.3216319893282442,test
1152,User_1152,user1152@example.com,1341.35,20.72,BAJA,En observacion,0.4442399305770734,train
1153,User_1153,user1153@example.com,4992.36,43.79,MEDIA,En observacion,0.37364194510053855,val
1154,User_1154,user1154@example.com,2163.97,48.51,NINGUNA,En riesgo,0.7502818284659255,val
1155,User_1155,user1155@example.com,3222.21,48.52,ALTA,En observacion,0.39234567028730655,train
1156,User_1156,user1156@example.com,4238.78,46.03,BAJA,En riesgo,0.6267478204385529,train
1157,User_1157,user1157@example.com,3588.33,48.77,BAJA,En observacion,0.5238908079956849,train
1158,User_1158,user1158@example.com,2823.18,19.25,BAJA,En observacion,0.4815651324668743,val
1159,User_1159,user1159@example.com,4331.22,22.88,ALTA,Saludable,0.20724608146002635,train
1160,User_1160,user1160@example.com,1841.33,39.26,ALTA,Saludable,0.24275139545496255,train
1161,User_1161,user1161@example.com,5491.31,30.71,ALTA,Saludable,0.07948962274915045,train
1162,User_1162,user1162@example.com,6119.22,28.73,MEDIA,Saludable,0.20325923134443113,val
1163,User_1163,user1163@example.com,1297.51,32.22,NINGUNA,En riesgo,0.6545763766089284,train
1164,User_1164,user1164@example.com,1509.82,18.94,BAJA,En observacion,0.5624918293569862,train
1165,User_1165,user1165@example.com,4020.1,26.81,MEDIA,Saludable,0.2917553138241388,train
1166,User_1166,user1166@example.com,4498.42,37.77,NINGUNA,En riesgo,0.6825154018755328,train
1167,User_1167,user1167@example.com,4081.38,23.4,ALTA,Saludable,0.17879912825168146,test
1168,User_1168,user1168@example.com,2075.1,9.97,MEDIA,En observacion,0.34889330149419395,test
1169,User_1169,user1169@example.com,6010.97,18.99,ALTA,Saludable,0.10877089728667283,train
1170,User_1170,user1170@example.com,4734.94,38.43,NINGUNA,En observacion,0.5412598024300856,train
1171,User_1171,user1171@example.com,4654.29,36.67,BAJA,En observacion,0.4953688008437093,train
1172,User_1172,user1172@example.com,4554.92,40.51,ALTA,Saludable,0.2542947209899138,train
1173,User_1173,user1173@example.com,3113.32,44.79,BAJA,En observacion,0.4962958771724633,train
1174,User_1174,user1174@example.com,4366.87,31.43,NINGUNA,En riesgo,0.6118563248626636,train
1175,User_1175,user1175@example.com,4803.94,52.48,MEDIA,En observacion,0.37380642941927217,train
1176,User_1176,user1176@example.com,4052.73,21.83,NINGUNA,En observacion,0.5533459175490891,train
1177,User_1177,user1177@example.com,2106.92,23.6,BAJA,En observacion,0.4910519177061493,train
1178,User_1178,user1178@example.com,3496.79,48.22,MEDIA,En observacion,0.4774819556272791,train
1179,User_1179,user1179@example.com,2262.39,15.54,BAJA,En observacion,0.3996173776997062,train
1180,User_1180,user1180@example.com,1283.03,52.55,MEDIA,En observacion,0.5091330123623896,train
1181,User_1181,user1181@example.com,6434.41,44.13,ALTA,En observacion,0.3662387932219634,val
1182,User_1182,user1182@example.com,2040.43,5.0,ALTA,Saludable,0.17806471977514676,train
1183,User_1183,user1183@example.com,4255.19,14.17,MEDIA,Saludable,0.24422501556761378,train
1184,User_1184,user1184@example.com,2110.7,25.58,NINGUNA,En riesgo,0.6111324313038962,train
1185,User_1185,user1185@example.com,2588.87,34.53,MEDIA,En observacion,0.41058078263731723,train
1186,User_1186,user1186@example.com,3957.99,54.15,BAJA,En observacion,0.5963638615550854,test
1187,User_1187,user1187@example.com,3231.95,22.73,BAJA,En observacion,0.3700558002156339,train
1188,User_1188,user1188@example.com,4537.43,17.7,BAJA,En observacion,0.46143891461823644,train
1189,User_1189,user1189@example.com,2352.34,21.25,ALTA,Saludable,0.2178498358782567,test
1190,User_1190,user1190@example.com,4138.99,51.51,BAJA,En riesgo,0.6172574857436567,val
1191,User_1191,user1191@example.com,4929.6,35.0,BAJA,En observacion,0.5292370218955658,train
1192,User_1192,user1192@example.com,4811.26,17.27,ALTA,Saludable,0.15997757064161533,train
1193,User_1193,user1193@example.com,1481.71,28.11,BAJA,En observacion,0.4218073555227307,train
1194,User_1194,user1194@example.com,4296.63,29.58,ALTA,Saludable,0.22337048940507262,train
1195,User_1195,user1195@example.com,2307.05,73.32,BAJA,En riesgo,0.6645730798732864,train
1196,User_1196,user1196@example.com,3994.12,37.94,NINGUNA,En riesgo,0.6006368355132,train
1197,User_1197,user1197@example.com,4005.5,44.86,BAJA,En observacion,0.4732464378010285,train
1198,User_1198,user1198@example.com,5304.05,34.96,BAJA,En observacion,0.43840547991053475,train
1199,User_1199,user1199@example.com,4614.44,22.43,MEDIA,Saludable,0.2504446271450323,train
1200,User_1200,user1200@example.com,4282.16,58.85,ALTA,En observacion,0.3632380610447001,train
